 Flux (Janskies) at 10 Mpc and normalised flux for a model with the following parameters: 
 Luminosity: 5.2e9 Lsun
 Mass-loss rate: 3.0e-3 Msun/yr
 Wind terminal velocity: 150.0 km/s
 Effective temperature (at optical depth 10): 31.9e3 K 
 Effective temperature (at optical depth 2/3): 18.2e3 K 
 Inner boundary: 16.0e13 cm 
 Abundances (mass fractions): H=7.010E-01,He=2.800E-01,C=3.026E-03,N=1.182E-03,O=9.634E-03,Fe=1.360E-03 
 	 Wavelength 	 Flux 	 	 Normalised Flux 
 	 (Angstrom) 	 (Jy (at 10 Mpc)) 	 
       10.0120729149        1.040400000e-107             1.000000000
	15.3309237839	1.0404e-107	1.0
	15.3411557298	1.0404e-107	1.0
	15.351394464	1.0404e-107	1.0
	15.3616399866	1.0404e-107	1.0
	15.3718924944	1.0404e-107	1.0
	15.3821517908	1.0404e-107	1.0
	15.3924178754	1.0404e-107	1.0
	15.4026909457	1.0404e-107	1.0
	15.4129708043	1.0404e-107	1.0
	15.4232574509	1.0404e-107	1.0
	15.4335510839	1.0404e-107	1.0
	15.4438515047	1.0404e-107	1.0
	15.4541589122	1.0404e-107	1.0
	15.4644729081	1.0404e-107	1.0
	15.47479409	1.0404e-107	1.0
	15.4851220594	1.0404e-107	1.0
	15.4954570162	1.0404e-107	1.0
	15.5057987602	1.0404e-107	1.0
	15.5161476923	1.0404e-107	1.0
	15.5265028088	1.0404e-107	1.0
	15.5368657169	1.0404e-107	1.0
	15.5472348077	1.0404e-107	1.0
	15.5576112893	1.0404e-107	1.0
	15.5679945572	1.0404e-107	1.0
	15.5783848132	1.0404e-107	1.0
	15.588781855	1.0404e-107	1.0
	15.5991858846	1.0404e-107	1.0
	15.6095969027	1.0404e-107	1.0
	15.6200145021	1.0404e-107	1.0
	15.6304394965	1.0404e-107	1.0
	15.6408716835	1.0404e-107	1.0
	15.651310247	1.0404e-107	1.0
	15.6617562074	1.0404e-107	1.0
	15.6722087469	1.0404e-107	1.0
	15.6826684795	1.0404e-107	1.0
	15.6931354061	1.0404e-107	1.0
	15.7036089105	1.0404e-107	1.0
	15.7140898147	1.0404e-107	1.0
	15.7245775016	1.0404e-107	1.0
	15.735072177	1.0404e-107	1.0
	15.7455736342	1.0404e-107	1.0
	15.7560824932	1.0404e-107	1.0
	15.7665983408	1.0404e-107	1.0
	15.7771209698	1.0404e-107	1.0
	15.7876505867	1.0404e-107	1.0
	15.7981873997	1.0404e-107	1.0
	15.8087314092	1.0404e-107	1.0
	15.8192821987	1.0404e-107	1.0
	15.8298399761	1.0404e-107	1.0
	15.8404049504	1.0404e-107	1.0
	15.850976703	1.0404e-107	1.0
	15.8615558624	1.0404e-107	1.0
	15.8721420098	1.0404e-107	1.0
	15.8827353552	1.0404e-107	1.0
	15.8933356885	1.0404e-107	1.0
	15.9039427985	1.0404e-107	1.0
	15.9145571063	1.0404e-107	1.0
	15.9251786124	1.0404e-107	1.0
	15.9358071056	1.0404e-107	1.0
	15.9464430095	1.0404e-107	1.0
	15.9570854757	1.0404e-107	1.0
	15.9677355658	1.0404e-107	1.0
	15.9783924298	1.0404e-107	1.0
	15.9890564927	1.0404e-107	1.0
	15.9997279685	1.0404e-107	1.0
	16.0104062171	1.0404e-107	1.0
	16.0210916651	1.0404e-107	1.0
	16.0317840986	1.0404e-107	1.0
	16.0424839459	1.0404e-107	1.0
	16.0531907786	1.0404e-107	1.0
	16.0639045961	1.0404e-107	1.0
	16.0746258284	1.0404e-107	1.0
	16.0853540452	1.0404e-107	1.0
	16.096089678	1.0404e-107	1.0
	16.1068320787	1.0404e-107	1.0
	16.1175818956	1.0404e-107	1.0
	16.1283389126	1.0404e-107	1.0
	16.1391033472	1.0404e-107	1.0
	16.1498745479	1.0404e-107	1.0
	16.1606531663	1.0404e-107	1.0
	16.171438767	1.0404e-107	1.0
	16.1822317862	1.0404e-107	1.0
	16.1930320057	1.0404e-107	1.0
	16.2038392067	1.0404e-107	1.0
	16.2146538272	1.0404e-107	1.0
	16.2254754281	1.0404e-107	1.0
	16.236304229	1.0404e-107	1.0
	16.2471404497	1.0404e-107	1.0
	16.2579840909	1.0404e-107	1.0
	16.2688349325	1.0404e-107	1.0
	16.2796927537	1.0404e-107	1.0
	16.2905577745	1.0404e-107	1.0
	16.3014302162	1.0404e-107	1.0
	16.3123100797	1.0404e-107	1.0
	16.323196921	1.0404e-107	1.0
	16.3340909618	1.0404e-107	1.0
	16.3449928699	1.0404e-107	1.0
	16.3559015325	1.0404e-107	1.0
	16.3668176174	1.0404e-107	1.0
	16.3777406778	1.0404e-107	1.0
	16.3886713846	1.0404e-107	1.0
	16.3996092906	1.0404e-107	1.0
	16.4105543954	1.0404e-107	1.0
	16.4215069233	1.0404e-107	1.0
	16.4324666498	1.0404e-107	1.0
	16.4434337997	1.0404e-107	1.0
	16.4544083737	1.0404e-107	1.0
	16.4653901458	1.0404e-107	1.0
	16.4763793422	1.0404e-107	1.0
	16.4873757364	1.0404e-107	1.0
	16.4983795549	1.0404e-107	1.0
	16.5093905705	1.0404e-107	1.0
	16.5204090107	1.0404e-107	1.0
	16.5314348754	1.0404e-107	1.0
	16.542468393	1.0404e-107	1.0
	16.5535088795	1.0404e-107	1.0
	16.5645567907	1.0404e-107	1.0
	16.5756121269	1.0404e-107	1.0
	16.5866746588	1.0404e-107	1.0
	16.5977446155	1.0404e-107	1.0
	16.6088217669	1.0404e-107	1.0
	16.6199068035	1.0404e-107	1.0
	16.6309992659	1.0404e-107	1.0
	16.642098923	1.0404e-107	1.0
	16.6532055431	1.0404e-107	1.0
	16.664320282	1.0404e-107	1.0
	16.675442215	1.0404e-107	1.0
	16.6865711091	1.0404e-107	1.0
	16.6977081249	1.0404e-107	1.0
	16.7088525667	1.0404e-107	1.0
	16.7200037351	1.0404e-107	1.0
	16.7311627946	1.0404e-107	1.0
	16.742329513	1.0404e-107	1.0
	16.7535036571	1.0404e-107	1.0
	16.7646847583	1.0404e-107	1.0
	16.7758732835	1.0404e-107	1.0
	16.7870697029	1.0404e-107	1.0
	16.7982735474	1.0404e-107	1.0
	16.8094848169	1.0404e-107	1.0
	16.8207035112	1.0404e-107	1.0
	16.8319301026	1.0404e-107	1.0
	16.8431638828	1.0404e-107	1.0
	16.8544050875	1.0404e-107	1.0
	16.8656537167	1.0404e-107	1.0
	16.8769100073	1.0404e-107	1.0
	16.8881737221	1.0404e-107	1.0
	16.8994450989	1.0404e-107	1.0
	16.9107239	1.0404e-107	1.0
	16.9220101247	1.0404e-107	1.0
	16.9333037729	1.0404e-107	1.0
	16.9446055621	1.0404e-107	1.0
	16.9559142961	1.0404e-107	1.0
	16.9672306929	1.0404e-107	1.0
	16.9785549929	1.0404e-107	1.0
	16.9898862352	1.0404e-107	1.0
	17.0012256221	1.0404e-107	1.0
	17.0125724318	1.0404e-107	1.0
	17.023926664	1.0404e-107	1.0
	17.0352883179	1.0404e-107	1.0
	17.0466581199	1.0404e-107	1.0
	17.058034859	1.0404e-107	1.0
	17.0694197474	1.0404e-107	1.0
	17.0808120576	1.0404e-107	1.0
	17.0922117886	1.0404e-107	1.0
	17.103619428	1.0404e-107	1.0
	17.1150339994	1.0404e-107	1.0
	17.1264569678	1.0404e-107	1.0
	17.1378873567	1.0404e-107	1.0
	17.1493251653	1.0404e-107	1.0
	17.1607706383	1.0404e-107	1.0
	17.1722240216	1.0404e-107	1.0
	17.1836848241	1.0404e-107	1.0
	17.1951532911	1.0404e-107	1.0
	17.2066294229	1.0404e-107	1.0
	17.2181132193	1.0404e-107	1.0
	17.2296046804	1.0404e-107	1.0
	17.2411038065	1.0404e-107	1.0
	17.2526108454	1.0404e-107	1.0
	17.2641250525	1.0404e-107	1.0
	17.2756474213	1.0404e-107	1.0
	17.2871772061	1.0404e-107	1.0
	17.298714905	1.0404e-107	1.0
	17.3102602686	1.0404e-107	1.0
	17.3218130468	1.0404e-107	1.0
	17.33337399	1.0404e-107	1.0
	17.3449420966	1.0404e-107	1.0
	17.3565183691	1.0404e-107	1.0
	17.3681020547	1.0404e-107	1.0
	17.3796939078	1.0404e-107	1.0
	17.3912934256	1.0404e-107	1.0
	17.4029003553	1.0404e-107	1.0
	17.4145146956	1.0404e-107	1.0
	17.426137458	1.0404e-107	1.0
	17.4377681383	1.0404e-107	1.0
	17.449405721	1.0404e-107	1.0
	17.4610517285	1.0404e-107	1.0
	17.4727053997	1.0404e-107	1.0
	17.4843667339	1.0404e-107	1.0
	17.496035986	1.0404e-107	1.0
	17.5077129011	1.0404e-107	1.0
	17.5193979904	1.0404e-107	1.0
	17.5310904864	1.0404e-107	1.0
	17.5427903878	1.0404e-107	1.0
	17.5544987208	1.0404e-107	1.0
	17.5662149734	1.0404e-107	1.0
	17.5779386304	1.0404e-107	1.0
	17.5896702062	1.0404e-107	1.0
	17.6014097012	1.0404e-107	1.0
	17.6131568573	1.0404e-107	1.0
	17.6249119326	1.0404e-107	1.0
	17.6366751867	1.0404e-107	1.0
	17.6484458418	1.0404e-107	1.0
	17.6602246765	1.0404e-107	1.0
	17.6720109107	1.0404e-107	1.0
	17.6838058462	1.0404e-107	1.0
	17.695608181	1.0404e-107	1.0
	17.7074179131	1.0404e-107	1.0
	17.7192360881	1.0404e-107	1.0
	17.7310619211	1.0404e-107	1.0
	17.7428956743	1.0404e-107	1.0
	17.7547376105	1.0404e-107	1.0
	17.7665872041	1.0404e-107	1.0
	17.778444718	1.0404e-107	1.0
	17.7903104161	1.0404e-107	1.0
	17.8021835065	1.0404e-107	1.0
	17.8140647812	1.0404e-107	1.0
	17.8259539762	1.0404e-107	1.0
	17.8378513566	1.0404e-107	1.0
	17.8497561264	1.0404e-107	1.0
	17.8616693476	1.0404e-107	1.0
	17.8735904896	1.0404e-107	1.0
	17.885519552	1.0404e-107	1.0
	17.8974562676	1.0404e-107	1.0
	17.90940117	1.0404e-107	1.0
	17.9213542604	1.0404e-107	1.0
	17.9333150029	1.0404e-107	1.0
	17.945283665	1.0404e-107	1.0
	17.9572602463	1.0404e-107	1.0
	17.9692452849	1.0404e-107	1.0
	17.9812379742	1.0404e-107	1.0
	17.9932388523	1.0404e-107	1.0
	18.0052476499	1.0404e-107	1.0
	18.0172646373	1.0404e-107	1.0
	18.0292892731	1.0404e-107	1.0
	18.0413218269	1.0404e-107	1.0
	18.053362842	1.0404e-107	1.0
	18.0654120482	1.0404e-107	1.0
	18.0774689007	1.0404e-107	1.0
	18.089533944	1.0404e-107	1.0
	18.1016071786	1.0404e-107	1.0
	18.1136877841	1.0404e-107	1.0
	18.1257774016	1.0404e-107	1.0
	18.1378743888	1.0404e-107	1.0
	18.1499798421	1.0404e-107	1.0
	18.1620932122	1.0404e-107	1.0
	18.17421505	1.0404e-107	1.0
	18.1863442536	1.0404e-107	1.0
	18.1984822005	1.0404e-107	1.0
	18.2106277879	1.0404e-107	1.0
	18.2227818441	1.0404e-107	1.0
	18.2349435389	1.0404e-107	1.0
	18.2471137033	1.0404e-107	1.0
	18.2592923389	1.0404e-107	1.0
	18.2714780547	1.0404e-107	1.0
	18.283673077	1.0404e-107	1.0
	18.2958757355	1.0404e-107	1.0
	18.3080860283	1.0404e-107	1.0
	18.3203053526	1.0404e-107	1.0
	18.3325323106	1.0404e-107	1.0
	18.3447674617	1.0404e-107	1.0
	18.357011087	1.0404e-107	1.0
	18.3692626247	1.0404e-107	1.0
	18.3815223556	1.0404e-107	1.0
	18.3937905619	1.0404e-107	1.0
	18.4060666801	1.0404e-107	1.0
	18.4183507085	1.0404e-107	1.0
	18.4306434963	1.0404e-107	1.0
	18.4429441944	1.0404e-107	1.0
	18.4552530859	1.0404e-107	1.0
	18.467569886	1.0404e-107	1.0
	18.4798954481	1.0404e-107	1.0
	18.4922292038	1.0404e-107	1.0
	18.5045711532	1.0404e-107	1.0
	18.5169210102	1.0404e-107	1.0
	18.5292793459	1.0404e-107	1.0
	18.5416458745	1.0404e-107	1.0
	18.5540205961	1.0404e-107	1.0
	18.5664037976	1.0404e-107	1.0
	18.5787951921	1.0404e-107	1.0
	18.5911950678	1.0404e-107	1.0
	18.6036028479	1.0404e-107	1.0
	18.6160188201	1.0404e-107	1.0
	18.6284432734	1.0404e-107	1.0
	18.6408759188	1.0404e-107	1.0
	18.6533170461	1.0404e-107	1.0
	18.6657663654	1.0404e-107	1.0
	18.6782238762	1.0404e-107	1.0
	18.6906898695	1.0404e-107	1.0
	18.7031643458	1.0404e-107	1.0
	18.7156467217	1.0404e-107	1.0
	18.7281381652	1.0404e-107	1.0
	18.740637215	1.0404e-107	1.0
	18.7531450413	1.0404e-107	1.0
	18.7656604711	1.0404e-107	1.0
	18.7781849718	1.0404e-107	1.0
	18.7907176627	1.0404e-107	1.0
	18.8032585433	1.0404e-107	1.0
	18.8158082033	1.0404e-107	1.0
	18.828366053	1.0404e-107	1.0
	18.8409323877	1.0404e-107	1.0
	18.853506615	1.0404e-107	1.0
	18.8660896234	1.0404e-107	1.0
	18.8786811173	1.0404e-107	1.0
	18.8912807992	1.0404e-107	1.0
	18.9038889663	1.0404e-107	1.0
	18.916505619	1.0404e-107	1.0
	18.92913016	1.0404e-107	1.0
	18.9417637838	1.0404e-107	1.0
	18.9544055941	1.0404e-107	1.0
	18.9670558904	1.0404e-107	1.0
	18.9797149728	1.0404e-107	1.0
	18.9923822412	1.0404e-107	1.0
	19.0050576947	1.0404e-107	1.0
	19.0177419353	1.0404e-107	1.0
	19.0304343603	1.0404e-107	1.0
	19.0431355732	1.0404e-107	1.0
	19.05584497	1.0404e-107	1.0
	19.0685631557	1.0404e-107	1.0
	19.0812895243	1.0404e-107	1.0
	19.0940243786	1.0404e-107	1.0
	19.1067677185	1.0404e-107	1.0
	19.1195195442	1.0404e-107	1.0
	19.1322804657	1.0404e-107	1.0
	19.1450492631	1.0404e-107	1.0
	19.1578268516	1.0404e-107	1.0
	19.1706129262	1.0404e-107	1.0
	19.1834071797	1.0404e-107	1.0
	19.1962105325	1.0404e-107	1.0
	19.2090220635	1.0404e-107	1.0
	19.2218423881	1.0404e-107	1.0
	19.2346708895	1.0404e-107	1.0
	19.2475088023	1.0404e-107	1.0
	19.260354583	1.0404e-107	1.0
	19.2732091583	1.0404e-107	1.0
	19.2860719084	1.0404e-107	1.0
	19.2989437637	1.0404e-107	1.0
	19.311824104	1.0404e-107	1.0
	19.324712929	1.0404e-107	1.0
	19.3376102384	1.0404e-107	1.0
	19.3505163436	1.0404e-107	1.0
	19.3634309332	1.0404e-107	1.0
	19.3763540062	1.0404e-107	1.0
	19.3892861893	1.0404e-107	1.0
	19.4022265426	1.0404e-107	1.0
	19.415175693	1.0404e-107	1.0
	19.4281339555	1.0404e-107	1.0
	19.4411000718	1.0404e-107	1.0
	19.454075301	1.0404e-107	1.0
	19.4670590125	1.0404e-107	1.0
	19.4800515222	1.0404e-107	1.0
	19.4930525139	1.0404e-107	1.0
	19.5060623041	1.0404e-107	1.0
	19.5190805755	1.0404e-107	1.0
	19.5321079637	1.0404e-107	1.0
	19.5451438329	1.0404e-107	1.0
	19.5581885015	1.0404e-107	1.0
	19.5712416504	1.0404e-107	1.0
	19.5843035988	1.0404e-107	1.0
	19.5973743467	1.0404e-107	1.0
	19.6104535738	1.0404e-107	1.0
	19.6235419212	1.0404e-107	1.0
	19.6366387477	1.0404e-107	1.0
	19.6497443741	1.0404e-107	1.0
	19.6628588006	1.0404e-107	1.0
	19.6759820274	1.0404e-107	1.0
	19.689113408	1.0404e-107	1.0
	19.7022545587	1.0404e-107	1.0
	19.7154035386	1.0404e-107	1.0
	19.7285619666	1.0404e-107	1.0
	19.7417288709	1.0404e-107	1.0
	19.7549049007	1.0404e-107	1.0
	19.7680894057	1.0404e-107	1.0
	19.7812827108	1.0404e-107	1.0
	19.794484816	1.0404e-107	1.0
	19.8076957215	1.0404e-107	1.0
	19.8209154271	1.0404e-107	1.0
	19.834144261	1.0404e-107	1.0
	19.8473815668	1.0404e-107	1.0
	19.8606280016	1.0404e-107	1.0
	19.8738825782	1.0404e-107	1.0
	19.887146943	1.0404e-107	1.0
	19.9004194479	1.0404e-107	1.0
	19.9137014134	1.0404e-107	1.0
	19.9269918486	1.0404e-107	1.0
	19.9402910828	1.0404e-107	1.0
	19.9535997804	1.0404e-107	1.0
	19.9669162811	1.0404e-107	1.0
	19.9802429112	1.0404e-107	1.0
	19.9935776752	1.0404e-107	1.0
	20.0069215716	1.0404e-107	1.0
	20.0202746013	1.0404e-107	1.0
	20.0336357612	1.0404e-107	1.0
	20.0470067238	1.0404e-107	1.0
	20.0603858147	1.0404e-107	1.0
	20.0737747108	1.0404e-107	1.0
	20.0871713967	1.0404e-107	1.0
	20.1005782265	1.0404e-107	1.0
	20.1139931805	1.0404e-107	1.0
	20.127417269	1.0404e-107	1.0
	20.1408508311	1.0404e-107	1.0
	20.1542928525	1.0404e-107	1.0
	20.1677440097	1.0404e-107	1.0
	20.1812039633	1.0404e-107	1.0
	20.1946730529	1.0404e-107	1.0
	20.2081509385	1.0404e-107	1.0
	20.2216379606	1.0404e-107	1.0
	20.2351341197	1.0404e-107	1.0
	20.248639416	1.0404e-107	1.0
	20.2621535077	1.0404e-107	1.0
	20.275676737	1.0404e-107	1.0
	20.2892087609	1.0404e-107	1.0
	20.302749922	1.0404e-107	1.0
	20.3162995329	1.0404e-107	1.0
	20.329859314	1.0404e-107	1.0
	20.3434275447	1.0404e-107	1.0
	20.3570049129	1.0404e-107	1.0
	20.3705907276	1.0404e-107	1.0
	20.3841867188	1.0404e-107	1.0
	20.3977911555	1.0404e-107	1.0
	20.4114047307	1.0404e-107	1.0
	20.4250274445	1.0404e-107	1.0
	20.4386592968	1.0404e-107	1.0
	20.4523002877	1.0404e-107	1.0
	20.4659497193	1.0404e-107	1.0
	20.4796096871	1.0404e-107	1.0
	20.4932777453	1.0404e-107	1.0
	20.5069549417	1.0404e-107	1.0
	20.5206416279	1.0404e-107	1.0
	20.5343371017	1.0404e-107	1.0
	20.5480417139	1.0404e-107	1.0
	20.5617554649	1.0404e-107	1.0
	20.5754790599	1.0404e-107	1.0
	20.5892107348	1.0404e-107	1.0
	20.6029519009	1.0404e-107	1.0
	20.6167029142	1.0404e-107	1.0
	20.6304623572	1.0404e-107	1.0
	20.6442312933	1.0404e-107	1.0
	20.658009724	1.0404e-107	1.0
	20.6717965814	1.0404e-107	1.0
	20.6855932894	1.0404e-107	1.0
	20.6993991362	1.0404e-107	1.0
	20.7132137638	1.0404e-107	1.0
	20.727037887	1.0404e-107	1.0
	20.7408715063	1.0404e-107	1.0
	20.754713546	1.0404e-107	1.0
	20.7685661604	1.0404e-107	1.0
	20.7824268338	1.0404e-107	1.0
	20.796297365	1.0404e-107	1.0
	20.8101766723	1.0404e-107	1.0
	20.8240658392	1.0404e-107	1.0
	20.8379634196	1.0404e-107	1.0
	20.8518712227	1.0404e-107	1.0
	20.8657878003	1.0404e-107	1.0
	20.8797138774	1.0404e-107	1.0
	20.8936487268	1.0404e-107	1.0
	20.9075938043	1.0404e-107	1.0
	20.9215476537	1.0404e-107	1.0
	20.9355106384	1.0404e-107	1.0
	20.9494831235	1.0404e-107	1.0
	20.9634651098	1.0404e-107	1.0
	20.9774562311	1.0404e-107	1.0
	20.9914564864	1.0404e-107	1.0
	21.0054666109	1.0404e-107	1.0
	21.0194855013	1.0404e-107	1.0
	21.0335142624	1.0404e-107	1.0
	21.0475517872	1.0404e-107	1.0
	21.0615991839	1.0404e-107	1.0
	21.0756557131	1.0404e-107	1.0
	21.0897217449	1.0404e-107	1.0
	21.1037976515	1.0404e-107	1.0
	21.1178819466	1.0404e-107	1.0
	21.1319768609	1.0404e-107	1.0
	21.1460797891	1.0404e-107	1.0
	21.1601933393	1.0404e-107	1.0
	21.1743156466	1.0404e-107	1.0
	21.1884474574	1.0404e-107	1.0
	21.2025887722	1.0404e-107	1.0
	21.2167392153	1.0404e-107	1.0
	21.2308999135	1.0404e-107	1.0
	21.2450693644	1.0404e-107	1.0
	21.259248319	1.0404e-107	1.0
	21.2734371547	1.0404e-107	1.0
	21.2876347399	1.0404e-107	1.0
	21.3018422064	1.0404e-107	1.0
	21.3160595563	1.0404e-107	1.0
	21.3302860318	1.0404e-107	1.0
	21.3445220119	1.0404e-107	1.0
	21.3587674962	1.0404e-107	1.0
	21.3730224851	1.0404e-107	1.0
	21.3872869784	1.0404e-107	1.0
	21.4015609756	1.0404e-107	1.0
	21.4158444774	1.0404e-107	1.0
	21.4301378661	1.0404e-107	1.0
	21.4444399931	1.0404e-107	1.0
	21.4587523908	1.0404e-107	1.0
	21.4730739085	1.0404e-107	1.0
	21.4874053148	1.0404e-107	1.0
	21.5017462255	1.0404e-107	1.0
	21.516096254	1.0404e-107	1.0
	21.5304565583	1.0404e-107	1.0
	21.5448259802	1.0404e-107	1.0
	21.5592052925	1.0404e-107	1.0
	21.5735941087	1.0404e-107	1.0
	21.5879920397	1.0404e-107	1.0
	21.60240064	1.0404e-107	1.0
	21.6168179657	1.0404e-107	1.0
	21.6312451833	1.0404e-107	1.0
	21.6456815129	1.0404e-107	1.0
	21.6601285172	1.0404e-107	1.0
	21.6745846337	1.0404e-107	1.0
	21.6890502519	1.0404e-107	1.0
	21.7035257645	1.0404e-107	1.0
	21.7180107787	1.0404e-107	1.0
	21.7325052942	1.0404e-107	1.0
	21.7470100991	1.0404e-107	1.0
	21.7615236161	1.0404e-107	1.0
	21.7760478182	1.0404e-107	1.0
	21.7905807299	1.0404e-107	1.0
	21.8051239333	1.0404e-107	1.0
	21.8196774305	1.0404e-107	1.0
	21.8342396337	1.0404e-107	1.0
	21.8488125296	1.0404e-107	1.0
	21.8633941286	1.0404e-107	1.0
	21.8779860233	1.0404e-107	1.0
	21.8925874164	1.0404e-107	1.0
	21.9071987077	1.0404e-107	1.0
	21.921819897	1.0404e-107	1.0
	21.9364501829	1.0404e-107	1.0
	21.95109117	1.0404e-107	1.0
	21.9657412526	1.0404e-107	1.0
	21.9804012333	1.0404e-107	1.0
	21.9950715164	1.0404e-107	1.0
	22.0097508921	1.0404e-107	1.0
	22.0244401665	1.0404e-107	1.0
	22.0391393399	1.0404e-107	1.0
	22.0538488182	1.0404e-107	1.0
	22.0685677914	1.0404e-107	1.0
	22.0832958515	1.0404e-107	1.0
	22.0980346241	1.0404e-107	1.0
	22.1127828899	1.0404e-107	1.0
	22.1275410552	1.0404e-107	1.0
	22.1423095295	1.0404e-107	1.0
	22.1570870865	1.0404e-107	1.0
	22.1718745427	1.0404e-107	1.0
	22.1866727193	1.0404e-107	1.0
	22.2014799757	1.0404e-107	1.0
	22.2162979547	1.0404e-107	1.0
	22.2311250115	1.0404e-107	1.0
	22.2459623805	1.0404e-107	1.0
	22.2608096506	1.0404e-107	1.0
	22.2756659939	1.0404e-107	1.0
	22.2905334786	1.0404e-107	1.0
	22.3054100355	1.0404e-107	1.0
	22.3202969069	1.0404e-107	1.0
	22.3351932631	1.0404e-107	1.0
	22.3501003515	1.0404e-107	1.0
	22.3650165071	1.0404e-107	1.0
	22.3799438145	1.0404e-107	1.0
	22.3948797691	1.0404e-107	1.0
	22.4098264594	1.0404e-107	1.0
	22.4247830501	1.0404e-107	1.0
	22.4397491207	1.0404e-107	1.0
	22.4547259309	1.0404e-107	1.0
	22.4697122202	1.0404e-107	1.0
	22.4847088298	1.0404e-107	1.0
	22.4997149174	1.0404e-107	1.0
	22.514731325	1.0404e-107	1.0
	22.5297580546	1.0404e-107	1.0
	22.5447946836	1.0404e-107	1.0
	22.5598407866	1.0404e-107	1.0
	22.5748976368	1.0404e-107	1.0
	22.5899643854	1.0404e-107	1.0
	22.6050410323	1.0404e-107	1.0
	22.6201280033	1.0404e-107	1.0
	22.6352244449	1.0404e-107	1.0
	22.6503312101	1.0404e-107	1.0
	22.6654487287	1.0404e-107	1.0
	22.6805752872	1.0404e-107	1.0
	22.6957125998	1.0404e-107	1.0
	22.7108598088	1.0404e-107	1.0
	22.7260173439	1.0404e-107	1.0
	22.7411843437	1.0404e-107	1.0
	22.7563625324	1.0404e-107	1.0
	22.7715501852	1.0404e-107	1.0
	22.7867481653	1.0404e-107	1.0
	22.8019560395	1.0404e-107	1.0
	22.8171742414	1.0404e-107	1.0
	22.8324023369	1.0404e-107	1.0
	22.847641195	1.0404e-107	1.0
	22.8628899473	1.0404e-107	1.0
	22.8781485917	1.0404e-107	1.0
	22.8934180016	1.0404e-107	1.0
	22.9086964287	1.0404e-107	1.0
	22.9239856212	1.0404e-107	1.0
	22.9392855813	1.0404e-107	1.0
	22.9545958722	1.0404e-107	1.0
	22.9699156139	1.0404e-107	1.0
	22.9852456848	1.0404e-107	1.0
	23.000586526	1.0404e-107	1.0
	23.0159372568	1.0404e-107	1.0
	23.0312978752	1.0404e-107	1.0
	23.046669709	1.0404e-107	1.0
	23.0620505441	1.0404e-107	1.0
	23.0774425964	1.0404e-107	1.0
	23.0928440905	1.0404e-107	1.0
	23.1082568045	1.0404e-107	1.0
	23.1236794041	1.0404e-107	1.0
	23.1391123348	1.0404e-107	1.0
	23.1545551491	1.0404e-107	1.0
	23.1700096362	1.0404e-107	1.0
	23.1854731118	1.0404e-107	1.0
	23.2009473664	1.0404e-107	1.0
	23.2164315026	1.0404e-107	1.0
	23.2319264188	1.0404e-107	1.0
	23.2474316662	1.0404e-107	1.0
	23.2629467932	1.0404e-107	1.0
	23.2784731542	1.0404e-107	1.0
	23.2940093943	1.0404e-107	1.0
	23.3095555121	1.0404e-107	1.0
	23.3251124131	1.0404e-107	1.0
	23.3406791901	1.0404e-107	1.0
	23.356257206	1.0404e-107	1.0
	23.3718460085	1.0404e-107	1.0
	23.3874442307	1.0404e-107	1.0
	23.4030532388	1.0404e-107	1.0
	23.4186730346	1.0404e-107	1.0
	23.4343022456	1.0404e-107	1.0
	23.4499427017	1.0404e-107	1.0
	23.4655930289	1.0404e-107	1.0
	23.4812541444	1.0404e-107	1.0
	23.4969255895	1.0404e-107	1.0
	23.5126078242	1.0404e-107	1.0
	23.5283003886	1.0404e-107	1.0
	23.5440028195	1.0404e-107	1.0
	23.559716503	1.0404e-107	1.0
	23.5754400523	1.0404e-107	1.0
	23.5911743929	1.0404e-107	1.0
	23.6069199904	1.0404e-107	1.0
	23.6226749866	1.0404e-107	1.0
	23.6384412407	1.0404e-107	1.0
	23.6542173563	1.0404e-107	1.0
	23.6700047319	1.0404e-107	1.0
	23.6858024356	1.0404e-107	1.0
	23.701609997	1.0404e-107	1.0
	23.7174283523	1.0404e-107	1.0
	23.7332579719	1.0404e-107	1.0
	23.7490974472	1.0404e-107	1.0
	23.7649481893	1.0404e-107	1.0
	23.780808785	1.0404e-107	1.0
	23.7966801765	1.0404e-107	1.0
	23.8125623644	1.0404e-107	1.0
	23.8284548763	1.0404e-107	1.0
	23.844358185	1.0404e-107	1.0
	23.860272291	1.0404e-107	1.0
	23.8761967202	1.0404e-107	1.0
	23.892131947	1.0404e-107	1.0
	23.9080774955	1.0404e-107	1.0
	23.9240338414	1.0404e-107	1.0
	23.9400009862	1.0404e-107	1.0
	23.9559789295	1.0404e-107	1.0
	23.9719671932	1.0404e-107	1.0
	23.9879657758	1.0404e-107	1.0
	24.0039756366	1.0404e-107	1.0
	24.0199962973	1.0404e-107	1.0
	24.0360267946	1.0404e-107	1.0
	24.0520685723	1.0404e-107	1.0
	24.0681211497	1.0404e-107	1.0
	24.0841850107	1.0404e-107	1.0
	24.1002587047	1.0404e-107	1.0
	24.1163431979	1.0404e-107	1.0
	24.1324389765	1.0404e-107	1.0
	24.14854507	1.0404e-107	1.0
	24.1646619638	1.0404e-107	1.0
	24.1807896576	1.0404e-107	1.0
	24.1969276637	1.0404e-107	1.0
	24.2130769578	1.0404e-107	1.0
	24.2292370527	1.0404e-107	1.0
