"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","Phase (days)","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"14764","","Computed-IIn","0","0","Computed-IIn","","57096","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot1e-2_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.2522494","0.41672899234749","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57097","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot1e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.5468483","0.41313206371477","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57098","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L1.9e8_Mdot3e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24999.5218319","0.41335032508897","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57099","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-2_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.2334845","0.41704161712439","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57100","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot1e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.2715972","0.4250715649794","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57101","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L2.5e10_Mdot3e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.2742027","0.42199918303744","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57102","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.1e9_Mdot3e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25001.4482395","0.41452037918691","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57103","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L3.9e8_Mdot3e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.4399207","0.41352395151881","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57104","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L6.3e9_Mdot3e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","25000.7643725","0.41570187790773","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
"14764","","Computed-IIn","0","0","Computed-IIn","","57105","2019-01-17 00:00:00.00","2458500.5","","Peak-light","Other","Other","Computed","","Groh_Boian","Y","Groh_Boian","","L7.8e8_Mdot3e-3_Vinf150_R8e13_sol.dat","","Synthetic","High","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","10.0145783212","24998.9923304","0.4138412757246","Boian et al. 2019","2019A&amp;amp;amp;A...621A.109B",""," Ioana Boian","2020-05-27 23:51:00"
