# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 21ulv
# CHANNEL = B+R
# EXPNUM = 21_214_009
# MJD-OBS = 59428.270110
# DATE-OBS = 2021-08-02T06:29:55
# EXPTIME = 2700.0s
# AIRMASS = 1.22
# RA = 14:15:42.24
# DEC = 26:37:45.04
# wl fl err
# [A] [erg/s/cm2/A]
8952.860000 4.332856e-17 3.755331e-18
8955.860000 2.899235e-17 3.424293e-18
8958.860000 2.064414e-17 3.652140e-18
8961.860000 2.734075e-17 4.774265e-18
8964.860000 6.103631e-17 5.546019e-18
8967.860000 8.268009e-17 5.193183e-18
8970.860000 8.858161e-17 4.114738e-18
8973.860000 6.650027e-17 3.342243e-18
8976.860000 4.276983e-17 3.102283e-18
8979.860000 3.865968e-17 3.097948e-18
8982.860000 3.453064e-17 3.148748e-18
8985.860000 3.832470e-17 3.311770e-18
8988.860000 3.698288e-17 3.580518e-18
8991.860000 4.027306e-17 4.098987e-18
8994.860000 4.463447e-17 4.631359e-18
8997.860000 4.001674e-17 4.732141e-18
9000.860000 3.208240e-17 4.497322e-18
9003.860000 3.742135e-17 4.910388e-18
9006.860000 3.620643e-17 5.802231e-18
9009.860000 5.232579e-17 5.895879e-18
9012.860000 6.575711e-17 5.069670e-18
9015.860000 6.629940e-17 4.132047e-18
9018.860000 4.451709e-17 3.503611e-18
9021.860000 3.594204e-17 3.241607e-18
9024.860000 3.470944e-17 3.144572e-18
9027.860000 3.894308e-17 3.169968e-18
9030.860000 3.812358e-17 3.150530e-18
9033.860000 3.466291e-17 3.098421e-18
9036.860000 3.255860e-17 3.055986e-18
9039.860000 3.509181e-17 3.073052e-18
9042.860000 4.261721e-17 3.290171e-18
9045.860000 4.298095e-17 3.392391e-18
9048.860000 3.995171e-17 3.330684e-18
9051.860000 4.137099e-17 3.302403e-18
9054.860000 4.947878e-17 3.545021e-18
9057.860000 4.812092e-17 3.658869e-18
9060.860000 4.686309e-17 3.412643e-18
9063.860000 4.104968e-17 3.017674e-18
9066.860000 3.821501e-17 2.809917e-18
9069.860000 3.995996e-17 2.753631e-18
9072.860000 3.694099e-17 2.751636e-18
9075.860000 3.844714e-17 2.772005e-18
9078.860000 3.844947e-17 2.771696e-18
9081.860000 3.798786e-17 2.743341e-18
9084.860000 3.764220e-17 2.760459e-18
9087.860000 3.511920e-17 2.817068e-18
9090.860000 3.601857e-17 2.887775e-18
9093.860000 3.947238e-17 3.047858e-18
9096.860000 4.772557e-17 3.264054e-18
9099.860000 4.973776e-17 3.419435e-18
