# REDSHIFT_QUALITY: None
# UNIT_ID: None
# REDSHIFT_ERR: None
# TRANSIENT_ID: 58684
# SNID_PLOT_FILE: None
# RLAP: None
# SPEC_PLOT_FILE: None
# DATA_QUALITY_ID: None
# DEC: 42.7773888888889
# OBS_DATE: 2020-12-11 15:32:02+00:00
# SPEC_PHASE: None
# OBS_GROUP_ID: 55
# REDSHIFT: None
# INSTRUMENT_ID: 7
# FOLLOWUP_ID: None
# RA: 220.0415
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None

#wavelength flux fluxerr
8502.995 2.59566e-01 4.01767e-03
8504.179 2.60120e-01 4.14519e-03
8505.363 2.64674e-01 4.21147e-03
8506.547 2.61483e-01 4.17856e-03
8507.731 2.57339e-01 4.07909e-03
8508.915 2.60146e-01 3.93573e-03
8510.099 2.67128e-01 3.85781e-03
8511.283 2.67030e-01 3.73037e-03
8512.467 2.72401e-01 3.80453e-03
8513.651 2.72828e-01 3.76062e-03
8514.835 2.78049e-01 3.81032e-03
8516.018 2.75297e-01 3.76659e-03
8517.202 2.76296e-01 3.82544e-03
8518.386 2.83703e-01 3.84405e-03
8519.570 2.87358e-01 3.86447e-03
8520.754 2.88811e-01 3.93387e-03
8521.938 2.87271e-01 3.92485e-03
8523.122 2.85466e-01 3.84315e-03
8524.306 2.88173e-01 3.81227e-03
8525.490 2.88839e-01 3.81583e-03
8526.674 2.89590e-01 3.86527e-03
8527.858 2.96457e-01 3.89197e-03
8529.042 2.93202e-01 3.88585e-03
8530.226 2.89501e-01 3.91804e-03
8531.410 2.95300e-01 3.87667e-03
8532.594 2.96780e-01 3.88547e-03
8533.778 2.89977e-01 4.01748e-03
8534.962 2.93628e-01 4.00923e-03
8536.146 3.06335e-01 3.92983e-03
8537.330 3.08739e-01 4.03411e-03
8538.514 3.09603e-01 4.08698e-03
8539.698 3.10009e-01 4.03905e-03
8540.881 3.18606e-01 4.07795e-03
8542.065 3.26220e-01 4.08740e-03
8543.249 3.30629e-01 4.08777e-03
8544.433 3.35131e-01 4.09596e-03
8545.617 3.43806e-01 4.17336e-03
8546.801 3.59157e-01 4.33452e-03
8547.985 3.66911e-01 4.42476e-03
8549.169 3.77123e-01 4.49151e-03
8550.353 3.86396e-01 4.52571e-03
8551.537 3.94760e-01 4.54844e-03
8552.721 4.04569e-01 4.52590e-03
8553.905 4.18937e-01 4.52004e-03
8555.089 4.34099e-01 4.56148e-03
8556.273 4.37780e-01 4.56718e-03
8557.457 4.55450e-01 4.64042e-03
8558.641 4.68235e-01 4.70526e-03
8559.825 4.77502e-01 4.74547e-03
8561.009 4.92653e-01 4.80702e-03
8562.193 5.08719e-01 4.88121e-03
8563.377 5.20823e-01 4.92398e-03
8564.561 5.32953e-01 4.97867e-03
8565.744 5.58400e-01 5.09424e-03
8566.928 5.69098e-01 5.13582e-03
8568.112 5.83773e-01 5.19115e-03
8569.296 5.93122e-01 5.23303e-03
8570.480 6.07299e-01 5.28651e-03
8571.664 6.27646e-01 5.35820e-03
8572.848 6.42606e-01 5.43033e-03
8574.032 6.43470e-01 5.44061e-03
8575.216 6.54685e-01 5.47986e-03
8576.400 6.69906e-01 5.54762e-03
8577.584 6.84632e-01 5.59649e-03
8578.768 6.90337e-01 5.61901e-03
8579.952 6.98358e-01 5.65177e-03
8581.136 6.92410e-01 5.61710e-03
8582.320 7.09755e-01 5.67877e-03
8583.504 7.21291e-01 5.72908e-03
8584.688 7.19039e-01 5.73057e-03
8585.872 7.23135e-01 5.75555e-03
8587.056 7.31002e-01 5.79764e-03
8588.240 7.36494e-01 5.83033e-03
8589.424 7.27884e-01 5.80409e-03
8590.607 7.34336e-01 5.81895e-03
8591.791 7.34496e-01 5.80635e-03
8592.975 7.40750e-01 5.82477e-03
8594.159 7.34352e-01 5.78985e-03
8595.343 7.41082e-01 5.83804e-03
8596.527 7.43238e-01 5.87152e-03
8597.711 7.37368e-01 5.84366e-03
8598.895 7.35560e-01 5.84252e-03
8600.079 7.43916e-01 5.86244e-03
8601.263 7.31660e-01 5.81068e-03
8602.447 7.25499e-01 5.76142e-03
8603.631 7.37042e-01 5.78957e-03
8604.815 7.27473e-01 5.75599e-03
8605.999 7.15854e-01 5.70638e-03
8607.183 7.17935e-01 5.71604e-03
8608.367 7.05654e-01 5.67301e-03
8609.551 6.99783e-01 5.64771e-03
8610.735 6.99360e-01 5.65787e-03
8611.919 6.94003e-01 5.65826e-03
8613.103 6.82854e-01 5.62675e-03
8614.287 6.70241e-01 5.58249e-03
8615.471 6.75682e-01 5.62813e-03
8616.654 6.72949e-01 5.65653e-03
8617.838 6.55200e-01 5.61318e-03
8619.022 6.47313e-01 5.62196e-03
8620.206 6.40286e-01 5.63597e-03
8621.390 6.24945e-01 5.60202e-03
8622.574 6.16723e-01 5.60736e-03
8623.758 6.05266e-01 5.59547e-03
8624.942 5.86023e-01 5.54320e-03
8626.126 5.81816e-01 5.54761e-03
8627.310 5.69644e-01 5.52317e-03
8628.494 5.51136e-01 5.46615e-03
8629.678 5.42997e-01 5.42997e-03
8630.862 5.29414e-01 5.36934e-03
8632.046 5.17038e-01 5.31571e-03
8633.230 5.10457e-01 5.27204e-03
8634.414 4.98826e-01 5.20261e-03
8635.598 4.96291e-01 5.14752e-03
8636.782 4.82154e-01 5.04576e-03
8637.966 4.72216e-01 4.98195e-03
8639.150 4.63079e-01 4.90839e-03
8640.334 4.52495e-01 4.80100e-03
8641.517 4.48067e-01 4.73223e-03
8642.701 4.32588e-01 4.64057e-03
8643.885 4.20796e-01 4.56065e-03
8645.069 4.15988e-01 4.53074e-03
8646.253 4.10710e-01 4.52570e-03
8647.437 3.93269e-01 4.49023e-03
8648.621 3.77554e-01 4.48561e-03
8649.805 3.74791e-01 4.53666e-03
8650.989 3.58928e-01 4.47559e-03
8652.173 3.60967e-01 4.53393e-03
8653.357 3.56564e-01 4.56549e-03
8654.541 3.45468e-01 4.50056e-03
8655.725 3.47869e-01 4.48288e-03
8656.909 3.45893e-01 4.51031e-03
8658.093 3.41360e-01 4.53347e-03
8659.277 3.35787e-01 4.49367e-03
8660.461 3.31697e-01 4.42020e-03
8661.645 3.34929e-01 4.44591e-03
8662.829 3.36398e-01 4.47385e-03
8664.013 3.34295e-01 4.45436e-03
8665.197 3.32739e-01 4.38253e-03
8666.380 3.47182e-01 4.44684e-03
8667.564 3.41456e-01 4.43864e-03
8668.748 3.45907e-01 4.44942e-03
8669.932 3.61599e-01 4.47003e-03
8671.116 3.68672e-01 4.48856e-03
8672.300 3.65147e-01 4.46791e-03
8673.484 3.69871e-01 4.48590e-03
8674.668 3.79003e-01 4.50379e-03
8675.852 3.95255e-01 4.52849e-03
8677.036 4.07048e-01 4.57112e-03
8678.220 4.16943e-01 4.62396e-03
8679.404 4.27969e-01 4.65281e-03
8680.588 4.39059e-01 4.66768e-03
8681.772 4.54142e-01 4.72549e-03
8682.956 4.67716e-01 4.77122e-03
8684.140 4.74560e-01 4.78800e-03
8685.324 4.88984e-01 4.83928e-03
8686.508 4.95560e-01 4.85177e-03
8687.692 5.07220e-01 4.89107e-03
8688.876 5.22942e-01 4.95342e-03
8690.060 5.30174e-01 4.98511e-03
8691.243 5.42274e-01 5.03089e-03
8692.427 5.47785e-01 5.06017e-03
8693.611 5.54908e-01 5.07025e-03
8694.795 5.67459e-01 5.11268e-03
8695.979 5.70378e-01 5.11992e-03
8697.163 5.80101e-01 5.14526e-03
8698.347 5.95027e-01 5.21326e-03
8699.531 5.95866e-01 5.22107e-03
8700.715 6.10798e-01 5.31683e-03
8701.899 6.22564e-01 5.36618e-03
8703.083 6.17925e-01 5.30132e-03
8704.267 6.36404e-01 5.37188e-03
8705.451 6.50139e-01 5.42994e-03
8706.635 6.47804e-01 5.41347e-03
8707.819 6.51845e-01 5.42503e-03
8709.003 6.59858e-01 5.46099e-03
8710.187 6.60452e-01 5.46205e-03
8711.371 6.59739e-01 5.44510e-03
8712.555 6.71596e-01 5.47722e-03
8713.739 6.76705e-01 5.49548e-03
8714.923 6.75275e-01 5.49810e-03
8716.106 6.78266e-01 5.49975e-03
8717.290 6.86813e-01 5.52495e-03
8718.474 6.81621e-01 5.49563e-03
8719.658 6.99685e-01 5.56972e-03
8720.842 6.94883e-01 5.56123e-03
8722.026 6.83666e-01 5.52208e-03
8723.210 6.86875e-01 5.52234e-03
8724.394 6.98344e-01 5.56322e-03
8725.578 6.95792e-01 5.55874e-03
8726.762 6.93564e-01 5.55203e-03
8727.946 6.94126e-01 5.54455e-03
8729.130 7.00705e-01 5.57198e-03
8730.314 6.97100e-01 5.55703e-03
8731.498 6.90063e-01 5.51793e-03
8732.682 6.95831e-01 5.53021e-03
8733.866 7.10629e-01 5.58092e-03
8735.050 7.11345e-01 5.58137e-03
8736.234 7.04218e-01 5.55872e-03
8737.418 6.90281e-01 5.51302e-03
8738.602 6.91790e-01 5.52097e-03
8739.786 6.98471e-01 5.55120e-03
8740.969 6.94920e-01 5.54429e-03
8742.153 6.95435e-01 5.54952e-03
8743.337 6.91027e-01 5.53553e-03
8744.521 6.85676e-01 5.50908e-03
8745.705 6.74544e-01 5.46753e-03
8746.889 6.63342e-01 5.42597e-03
8748.073 6.65212e-01 5.46373e-03
8749.257 6.67145e-01 5.45150e-03
8750.441 6.67078e-01 5.44672e-03
8751.625 6.60788e-01 5.41559e-03
8752.809 6.58347e-01 5.41123e-03
8753.993 6.51593e-01 5.37815e-03
8755.177 6.58593e-01 5.43927e-03
8756.361 6.45761e-01 5.48130e-03
8757.545 6.23282e-01 5.51085e-03
8758.729 6.23145e-01 5.70892e-03
8759.913 6.23312e-01 5.87271e-03
8761.097 6.21535e-01 5.90734e-03
8762.281 6.11555e-01 5.86244e-03
8763.465 6.09496e-01 5.84204e-03
8764.649 6.08852e-01 5.88591e-03
8765.833 6.05837e-01 5.94066e-03
8767.016 6.03256e-01 5.96718e-03
8768.200 5.94971e-01 5.93696e-03
8769.384 5.92048e-01 5.88218e-03
8770.568 5.89972e-01 5.77613e-03
8771.752 5.87100e-01 5.49279e-03
8772.936 5.86607e-01 5.30883e-03
8774.120 5.91276e-01 5.42047e-03
8775.304 5.95216e-01 5.73859e-03
8776.488 5.93603e-01 5.95912e-03
8777.672 5.81730e-01 5.97710e-03
8778.856 5.66346e-01 5.90058e-03
8780.040 5.69473e-01 5.80562e-03
8781.224 5.77561e-01 5.64926e-03
8782.408 5.68200e-01 5.33484e-03
8783.592 5.65493e-01 5.09929e-03
8784.776 5.65512e-01 5.03869e-03
8785.960 5.61781e-01 5.02969e-03
8787.144 5.54813e-01 5.02522e-03
8788.328 5.55290e-01 5.12918e-03
8789.512 5.55535e-01 5.24450e-03
8790.696 5.46305e-01 5.24557e-03
8791.879 5.39426e-01 5.20478e-03
8793.063 5.39092e-01 5.19097e-03
8794.247 5.36280e-01 5.13026e-03
8795.431 5.27623e-01 4.96634e-03
8796.615 5.32386e-01 4.90171e-03
8797.799 5.25867e-01 4.85402e-03
8798.983 5.16025e-01 4.81255e-03
8800.167 5.17846e-01 4.82311e-03
8801.351 5.18322e-01 4.82086e-03
8802.535 5.16658e-01 4.81038e-03
8803.719 5.11790e-01 4.78729e-03
8804.903 5.10808e-01 4.78077e-03
8806.087 5.13202e-01 4.80522e-03
8807.271 5.12272e-01 4.81015e-03
8808.455 5.05370e-01 4.79700e-03
8809.639 4.93635e-01 4.75043e-03
8810.823 4.98815e-01 4.76619e-03
8812.007 5.00596e-01 4.76922e-03
8813.191 4.97473e-01 4.74963e-03
8814.375 4.85718e-01 4.67712e-03
8815.559 4.87062e-01 4.67631e-03
8816.742 4.90873e-01 4.69534e-03
8817.926 4.82463e-01 4.65214e-03
8819.110 4.84130e-01 4.65533e-03
8820.294 4.87465e-01 4.67524e-03
8821.478 4.87607e-01 4.70953e-03
8822.662 4.84129e-01 4.86503e-03
8823.846 4.83750e-01 5.34254e-03
8825.030 4.79572e-01 5.94730e-03
8826.214 4.72970e-01 6.20628e-03
8827.398 4.83463e-01 6.28960e-03
8828.582 4.89530e-01 6.29304e-03
8829.766 4.70125e-01 6.00782e-03
8830.950 4.63334e-01 5.43688e-03
8832.134 4.68586e-01 4.98685e-03
8833.318 4.62579e-01 5.02092e-03
8834.502 4.69077e-01 5.22624e-03
8835.686 4.77197e-01 5.34847e-03
8836.870 4.60809e-01 5.26749e-03
8838.054 4.49390e-01 5.17638e-03
8839.238 4.57404e-01 5.08987e-03
8840.422 4.54849e-01 4.83001e-03
8841.605 4.56588e-01 4.61451e-03
8842.789 4.64189e-01 4.59080e-03
8843.973 4.61721e-01 4.57633e-03
8845.157 4.64461e-01 4.59200e-03
8846.341 4.59093e-01 4.62007e-03
8847.525 4.58527e-01 4.71689e-03
8848.709 4.59713e-01 4.78072e-03
8849.893 4.55591e-01 4.76882e-03
8851.077 4.54667e-01 4.75640e-03
8852.261 4.51845e-01 4.70856e-03
8853.445 4.52213e-01 4.63386e-03
8854.629 4.54254e-01 4.56526e-03
8855.813 4.52605e-01 4.52224e-03
8856.997 4.44572e-01 4.49280e-03
8858.181 4.38711e-01 4.45949e-03
8859.365 4.41894e-01 4.47877e-03
8860.549 4.42372e-01 4.49516e-03
8861.733 4.48609e-01 4.52799e-03
8862.917 4.48046e-01 4.54796e-03
8864.101 4.38796e-01 4.60772e-03
8865.285 4.35495e-01 4.81320e-03
8866.468 4.40973e-01 4.93818e-03
8867.652 4.42802e-01 4.94466e-03
8868.836 4.36204e-01 4.91065e-03
8870.020 4.36305e-01 4.86061e-03
8871.204 4.37743e-01 4.68887e-03
8872.388 4.36333e-01 4.50676e-03
8873.572 4.37200e-01 4.44364e-03
8874.756 4.33646e-01 4.42311e-03
8875.940 4.18004e-01 4.35110e-03
8877.124 4.17516e-01 4.33797e-03
8878.308 4.23583e-01 4.36494e-03
8879.492 4.21858e-01 4.35617e-03
8880.676 4.25398e-01 4.37748e-03
8881.860 4.29041e-01 4.56170e-03
8883.044 4.36952e-01 5.07921e-03
8884.228 4.37735e-01 5.54345e-03
8885.412 4.31602e-01 5.65065e-03
8886.596 4.27735e-01 5.65318e-03
8887.780 4.23084e-01 5.59747e-03
8888.964 4.26107e-01 5.31754e-03
8890.148 4.28132e-01 4.81194e-03
8891.332 4.29439e-01 4.48287e-03
8892.515 4.34356e-01 4.43785e-03
8893.699 4.35054e-01 4.43681e-03
8894.883 4.32617e-01 4.41901e-03
8896.067 4.38875e-01 4.43527e-03
8897.251 4.46824e-01 4.48498e-03
8898.435 4.35806e-01 4.45652e-03
8899.619 4.37952e-01 4.58174e-03
8900.803 4.42728e-01 4.86061e-03
8901.987 4.36864e-01 4.98873e-03
8903.171 4.47045e-01 5.02043e-03
8904.355 4.34266e-01 4.99329e-03
8905.539 4.31985e-01 4.96251e-03
8906.723 4.34086e-01 4.74662e-03
8907.907 4.35422e-01 4.52493e-03
8909.091 4.34610e-01 4.45069e-03
8910.275 4.33392e-01 4.43145e-03
8911.459 4.32207e-01 4.42607e-03
8912.643 4.30169e-01 4.39813e-03
8913.827 4.27558e-01 4.38200e-03
8915.011 4.23175e-01 4.43804e-03
8916.195 4.23048e-01 4.80784e-03
8917.378 4.23448e-01 5.40414e-03
8918.562 4.20109e-01 5.67379e-03
8919.746 4.21530e-01 5.74790e-03
8920.930 4.25935e-01 5.75394e-03
8922.114 4.22179e-01 5.58054e-03
8923.298 4.08579e-01 5.04368e-03
8924.482 4.04520e-01 4.51242e-03
8925.666 4.09335e-01 4.34330e-03
8926.850 4.10704e-01 4.34555e-03
8928.034 4.01642e-01 4.29505e-03
8929.218 3.96691e-01 4.26027e-03
8930.402 4.00908e-01 4.27213e-03
8931.586 3.95496e-01 4.23389e-03
8932.770 3.92911e-01 4.21484e-03
8933.954 3.96141e-01 4.23110e-03
8935.138 3.97871e-01 4.23739e-03
8936.322 3.99020e-01 4.22932e-03
8937.506 3.95959e-01 4.22601e-03
8938.690 3.91196e-01 4.21994e-03
8939.874 3.91770e-01 4.35174e-03
8941.058 4.08855e-01 4.66230e-03
8942.241 4.00217e-01 4.71911e-03
8943.425 3.94068e-01 4.74546e-03
8944.609 3.97273e-01 4.70663e-03
8945.793 3.98223e-01 4.65794e-03
8946.977 3.86763e-01 4.44503e-03
8948.161 3.82799e-01 4.21961e-03
8949.345 3.87159e-01 4.17340e-03
8950.529 3.94304e-01 4.22535e-03
8951.713 3.98262e-01 4.27701e-03
8952.897 4.01963e-01 4.32724e-03
8954.081 4.00063e-01 4.49117e-03
8955.265 4.03439e-01 4.96758e-03
8956.449 4.11018e-01 5.42968e-03
8957.633 4.12590e-01 5.46338e-03
8958.817 4.09452e-01 5.39102e-03
8960.001 4.10896e-01 5.39570e-03
8961.185 4.15100e-01 5.19421e-03
8962.369 4.10797e-01 4.70499e-03
8963.553 4.15432e-01 4.47455e-03
8964.737 4.26233e-01 4.48863e-03
8965.921 4.23151e-01 4.46467e-03
8967.104 4.15722e-01 4.39895e-03
8968.288 4.15144e-01 4.37010e-03
8969.472 4.16745e-01 4.39580e-03
8970.656 4.19620e-01 4.46381e-03
8971.840 4.19957e-01 4.48217e-03
8973.024 4.19707e-01 4.49169e-03
8974.208 4.16654e-01 4.45286e-03
8975.392 4.15162e-01 4.34528e-03
8976.576 4.19762e-01 4.35677e-03
8977.760 4.15990e-01 4.37002e-03
8978.944 4.17573e-01 4.41885e-03
8980.128 4.25338e-01 4.49917e-03
8981.312 4.19914e-01 4.43588e-03
8982.496 4.16486e-01 4.38336e-03
8983.680 4.12798e-01 4.36990e-03
8984.864 4.13570e-01 4.50863e-03
8986.048 4.26197e-01 4.84439e-03
8987.232 4.30431e-01 5.03258e-03
8988.416 4.29960e-01 5.12299e-03
8989.600 4.30342e-01 5.18312e-03
8990.784 4.28428e-01 5.10677e-03
8991.967 4.27667e-01 4.88671e-03
8993.151 4.22660e-01 4.60627e-03
8994.335 4.18330e-01 4.45526e-03
8995.519 4.20207e-01 4.39512e-03
8996.703 4.25572e-01 4.42414e-03
8997.887 4.28604e-01 4.70697e-03
8999.071 4.37502e-01 5.19855e-03
9000.255 4.46877e-01 5.47382e-03
9001.439 4.49593e-01 5.50296e-03
9002.623 4.50163e-01 5.53819e-03
9003.807 4.47145e-01 5.41554e-03
9004.991 4.57376e-01 5.22742e-03
9006.175 4.59654e-01 4.98674e-03
9007.359 4.65005e-01 4.90292e-03
9008.543 4.62163e-01 4.84722e-03
9009.727 4.42786e-01 4.70061e-03
9010.911 4.40996e-01 4.67007e-03
9012.095 4.33197e-01 4.58579e-03
9013.279 4.22151e-01 4.49789e-03
9014.463 4.19786e-01 4.54162e-03
9015.647 4.27278e-01 4.59536e-03
9016.830 4.23077e-01 4.57802e-03
9018.014 4.14059e-01 4.49101e-03
9019.198 4.10419e-01 4.41942e-03
9020.382 4.10158e-01 4.38679e-03
9021.566 4.16283e-01 4.40641e-03
9022.750 4.17389e-01 4.42444e-03
9023.934 4.19546e-01 4.51428e-03
9025.118 4.14190e-01 4.47785e-03
9026.302 4.06125e-01 4.41177e-03
9027.486 4.07239e-01 4.38215e-03
9028.670 4.04850e-01 4.33630e-03
9029.854 4.03857e-01 4.31336e-03
9031.038 3.98179e-01 4.24639e-03
9032.222 4.03281e-01 4.26439e-03
9033.406 4.06807e-01 4.28776e-03
9034.590 4.13702e-01 4.34673e-03
9035.774 4.07433e-01 4.37535e-03
9036.958 4.08176e-01 4.40585e-03
9038.142 4.08619e-01 4.43292e-03
9039.326 4.11644e-01 4.45014e-03
9040.510 4.12167e-01 4.43265e-03
9041.694 4.08212e-01 4.36495e-03
9042.877 4.12155e-01 4.31760e-03
9044.061 4.18166e-01 4.34057e-03
9045.245 4.16445e-01 4.32155e-03
9046.429 4.19235e-01 4.46808e-03
9047.613 4.26246e-01 4.65070e-03
9048.797 4.18037e-01 4.63178e-03
9049.981 4.11638e-01 4.63056e-03
9051.165 4.16236e-01 4.67680e-03
9052.349 4.17519e-01 4.61510e-03
9053.533 4.25166e-01 4.54003e-03
9054.717 4.23825e-01 4.44954e-03
9055.901 4.19854e-01 4.37292e-03
9057.085 4.13908e-01 4.32205e-03
9058.269 4.08602e-01 4.26458e-03
9059.453 4.14689e-01 4.31245e-03
9060.637 4.08503e-01 4.30115e-03
9061.821 4.01196e-01 4.26003e-03
9063.005 4.01730e-01 4.27181e-03
9064.189 3.98497e-01 4.24835e-03
9065.373 3.98541e-01 4.25949e-03
9066.557 3.97968e-01 4.29485e-03
9067.740 3.92246e-01 4.28708e-03
9068.924 3.92714e-01 4.32669e-03
9070.108 3.94835e-01 4.39539e-03
9071.292 3.91894e-01 4.39243e-03
9072.476 3.90240e-01 4.38467e-03
9073.660 3.85868e-01 4.29735e-03
9074.844 3.86381e-01 4.20902e-03
9076.028 3.79198e-01 4.15083e-03
9077.212 3.66991e-01 4.09099e-03
9078.396 3.71387e-01 4.17330e-03
9079.580 3.75124e-01 4.25436e-03
9080.764 3.81254e-01 4.30165e-03
9081.948 3.76670e-01 4.24153e-03
9083.132 3.70359e-01 4.16053e-03
9084.316 3.77405e-01 4.21514e-03
9085.500 3.82819e-01 4.28772e-03
9086.684 3.75697e-01 4.25887e-03
9087.868 3.63622e-01 4.17419e-03
9089.052 3.55485e-01 4.08951e-03
9090.236 3.59680e-01 4.13483e-03
9091.420 3.57021e-01 4.16565e-03
9092.603 3.54972e-01 4.14955e-03
9093.787 3.62085e-01 4.20923e-03
9094.971 3.57681e-01 4.16537e-03
9096.155 3.52720e-01 4.08017e-03
9097.339 3.50946e-01 4.03901e-03
9098.523 3.49607e-01 4.09264e-03
9099.707 3.48594e-01 4.17207e-03
9100.891 3.42789e-01 4.18364e-03
9102.075 3.49296e-01 4.20856e-03
9103.259 3.52203e-01 4.23371e-03
9104.443 3.48544e-01 4.23618e-03
9105.627 3.44320e-01 4.18428e-03
9106.811 3.47094e-01 4.12212e-03
9107.995 3.43695e-01 4.02274e-03
9109.179 3.44724e-01 3.96881e-03
9110.363 3.49295e-01 3.98791e-03
9111.547 3.46208e-01 3.92763e-03
9112.731 3.48373e-01 3.93106e-03
9113.915 3.53853e-01 3.97614e-03
9115.099 3.56861e-01 4.02978e-03
9116.283 3.54052e-01 4.03531e-03
9117.466 3.59734e-01 4.14362e-03
9118.650 3.67152e-01 4.28958e-03
9119.834 3.67125e-01 4.18431e-03
9121.018 3.62808e-01 4.08971e-03
9122.202 3.69119e-01 4.08545e-03
9123.386 3.77645e-01 4.11183e-03
9124.570 3.73399e-01 4.10080e-03
9125.754 3.73448e-01 4.08196e-03
9126.938 3.75829e-01 4.12786e-03
9128.122 3.89062e-01 4.25995e-03
9129.306 3.89794e-01 4.31356e-03
9130.490 3.90769e-01 4.33010e-03
9131.674 3.85435e-01 4.26521e-03
9132.858 3.86591e-01 4.25051e-03
9134.042 3.92761e-01 4.33917e-03
9135.226 3.97874e-01 4.39976e-03
9136.410 4.04997e-01 4.42154e-03
9137.594 4.05671e-01 4.36266e-03
9138.778 3.98983e-01 4.27960e-03
9139.962 4.00800e-01 4.25057e-03
9141.146 4.11819e-01 4.28273e-03
9142.329 4.15799e-01 4.30542e-03
9143.513 4.24270e-01 4.43749e-03
9144.697 4.24847e-01 4.46066e-03
9145.881 4.26605e-01 4.45162e-03
9147.065 4.33355e-01 4.48246e-03
9148.249 4.34831e-01 4.52882e-03
9149.433 4.31245e-01 4.55183e-03
9150.617 4.31136e-01 4.55697e-03
9151.801 4.28931e-01 4.58703e-03
9152.985 4.31314e-01 4.58268e-03
9154.169 4.30904e-01 4.67242e-03
9155.353 4.35882e-01 4.66734e-03
9156.537 4.36299e-01 4.57505e-03
9157.721 4.34057e-01 4.56372e-03
9158.905 4.28249e-01 4.52530e-03
9160.089 4.29402e-01 4.48297e-03
9161.273 4.25707e-01 4.42774e-03
9162.457 4.24928e-01 4.44093e-03
9163.641 4.20455e-01 4.38242e-03
9164.825 4.18763e-01 4.30386e-03
9166.009 4.25407e-01 4.33128e-03
9167.193 4.31399e-01 4.39685e-03
9168.376 4.35056e-01 4.41921e-03
9169.560 4.33765e-01 4.40799e-03
9170.744 4.35667e-01 4.44753e-03
9171.928 4.42025e-01 4.54232e-03
9173.112 4.34166e-01 4.55188e-03
9174.296 4.27579e-01 4.53556e-03
9175.480 4.32073e-01 4.55779e-03
9176.664 4.27681e-01 4.48738e-03
9177.848 4.20154e-01 4.39128e-03
9179.032 4.21952e-01 4.33693e-03
9180.216 4.24334e-01 4.33467e-03
9181.400 4.18441e-01 4.33091e-03
9182.584 4.24903e-01 4.41023e-03
9183.768 4.21336e-01 4.46860e-03
9184.952 4.22888e-01 4.39541e-03
9186.136 4.20977e-01 4.35897e-03
9187.320 4.19522e-01 4.31087e-03
9188.504 4.17683e-01 4.29590e-03
9189.688 4.13880e-01 4.26333e-03
9190.872 4.14321e-01 4.29107e-03
9192.056 4.20323e-01 4.36414e-03
9193.239 4.17667e-01 4.36249e-03
9194.423 4.16178e-01 4.38097e-03
9195.607 4.11910e-01 4.33922e-03
9196.791 4.16148e-01 4.37950e-03
9197.975 4.13778e-01 4.31726e-03
9199.159 4.16325e-01 4.23536e-03
9200.343 4.15364e-01 4.30679e-03
9201.527 4.17079e-01 4.32108e-03
9202.711 4.16614e-01 4.32722e-03
9203.895 4.21093e-01 4.37594e-03
9205.079 4.19731e-01 4.38210e-03
9206.263 4.13201e-01 4.34861e-03
9207.447 4.14889e-01 4.35928e-03
9208.631 4.09777e-01 4.31737e-03
9209.815 4.05927e-01 4.30277e-03
9210.999 4.10592e-01 4.36703e-03
9212.183 4.01432e-01 4.31884e-03
9213.367 3.96099e-01 4.34580e-03
9214.551 4.00962e-01 4.44165e-03
9215.735 4.09394e-01 4.53366e-03
9216.919 4.15004e-01 4.61628e-03
9218.102 4.27304e-01 4.72068e-03
9219.286 4.39990e-01 4.85516e-03
9220.470 4.33691e-01 4.81354e-03
9221.654 4.24408e-01 4.71149e-03
9222.838 4.19181e-01 4.71812e-03
9224.022 3.96727e-01 4.50963e-03
9225.206 3.88273e-01 4.41958e-03
9226.390 3.76005e-01 4.31583e-03
9227.574 3.70281e-01 4.24041e-03
9228.758 3.80318e-01 4.29968e-03
9229.942 3.67099e-01 4.17767e-03
9231.126 3.56169e-01 4.13118e-03
9232.310 3.60904e-01 4.12360e-03
9233.494 3.55866e-01 4.06672e-03
9234.678 3.51196e-01 4.04522e-03
9235.862 3.46845e-01 4.05587e-03
9237.046 3.38407e-01 3.96086e-03
9238.230 3.44512e-01 3.99866e-03
9239.414 3.39385e-01 3.97027e-03
9240.598 3.41987e-01 3.97415e-03
9241.782 3.45345e-01 4.03606e-03
9242.965 3.42598e-01 3.99065e-03
9244.149 3.50325e-01 4.05116e-03
9245.333 3.54824e-01 4.07410e-03
9246.517 3.48552e-01 4.05202e-03
9247.701 3.48022e-01 4.04606e-03
9248.885 3.47708e-01 4.04794e-03
9250.069 3.51467e-01 4.08085e-03
9251.253 3.55894e-01 4.09125e-03
9252.437 3.61176e-01 4.10998e-03
9253.621 3.66194e-01 4.13279e-03
9254.805 3.62103e-01 4.06974e-03
9255.989 3.58512e-01 4.02513e-03
9257.173 3.66651e-01 4.08613e-03
9258.357 3.66662e-01 4.11107e-03
9259.541 3.66335e-01 4.14473e-03
9260.725 3.57963e-01 4.06772e-03
9261.909 3.57347e-01 4.03668e-03
9263.093 3.68009e-01 4.11788e-03
9264.277 3.69167e-01 4.10121e-03
9265.461 3.69751e-01 4.07425e-03
9266.645 3.78529e-01 4.14350e-03
9267.828 3.77246e-01 4.11412e-03
9269.012 3.77793e-01 4.13885e-03
9270.196 3.76703e-01 4.13459e-03
9271.380 3.78940e-01 4.15226e-03
9272.564 3.82183e-01 4.16447e-03
9273.748 3.84963e-01 4.18551e-03
9274.932 3.85071e-01 4.15187e-03
