#WAVE FLUX ERR BGFLUX
8500.27 1.9020679E-17 3.2901343E-18 4.1656996E-16
8505.789 5.0996846E-17 3.4356068E-18 4.186145E-16
8511.31 6.297719E-17 3.2889419E-18 3.5196016E-16
8516.829 6.008291E-17 3.051708E-18 2.7983642E-16
8522.349 4.2255096E-17 2.4165755E-18 1.2841733E-16
8527.869 4.2532042E-17 2.3555242E-18 1.1308475E-16
8533.389 3.9148414E-17 2.4344577E-18 1.4008064E-16
8538.908 4.3255342E-17 2.5744985E-18 1.7203762E-16
8544.429 7.186786E-17 2.9156539E-18 2.2643118E-16
8549.948 7.680542E-17 2.984002E-18 2.4175705E-16
8555.468 7.121125E-17 2.8689155E-18 2.1591796E-16
8560.987 6.240554E-17 2.6884596E-18 1.7706099E-16
8566.508 5.2383125E-17 2.3974699E-18 1.1394442E-16
8572.027 5.719325E-17 2.3782549E-18 1.01257316E-16
8577.547 5.99222E-17 2.3869337E-18 9.9606224E-17
8583.067 7.119804E-17 2.5140622E-18 1.149818E-16
8588.587 8.532126E-17 2.6933383E-18 1.4293337E-16
8594.106 8.39574E-17 2.763143E-18 1.6754077E-16
8599.627 7.287916E-17 2.7079474E-18 1.7092775E-16
8605.146 6.023003E-17 2.636223E-18 1.7290603E-16
8610.666 5.90864E-17 2.6533506E-18 1.8036594E-16
8616.187 7.028875E-17 2.8842363E-18 2.3403137E-16
8621.706 9.7467234E-17 3.321563E-18 3.405844E-16
8627.226 1.2329054E-16 3.6992357E-18 4.47789E-16
8632.745 1.0345612E-16 3.7352284E-18 5.004075E-16
8638.266 6.222583E-17 3.4960487E-18 4.795936E-16
8643.785 3.9366535E-17 3.2773405E-18 4.387108E-16
8649.305 3.3067888E-17 3.2108943E-18 4.2581876E-16
8654.825 5.0468738E-17 3.378353E-18 4.545549E-16
8660.345 8.19845E-17 3.6603635E-18 5.0432463E-16
8665.864 9.7282396E-17 3.735683E-18 5.0883207E-16
8671.385 8.152298E-17 3.565201E-18 4.64756E-16
8676.904 6.1848804E-17 3.2722353E-18 3.8381345E-16
8682.424 4.801985E-17 2.9750314E-18 3.0097945E-16
8687.944 5.02852E-17 2.7788682E-18 2.2887775E-16
8693.464 6.2367823E-17 2.69145E-18 1.7498578E-16
8698.983 7.193227E-17 2.7362307E-18 1.5162145E-16
8704.504 7.353279E-17 2.6770092E-18 1.4464755E-16
8710.023 7.443944E-17 2.6585502E-18 1.3487439E-16
8715.543 6.494418E-17 2.5731041E-18 1.253111E-16
8721.0625 6.323004E-17 2.5138765E-18 1.0863198E-16
8726.583 6.206923E-17 2.497919E-18 1.04241076E-16
8732.103 7.129962E-17 2.5513298E-18 9.8935017E-17
8737.622 7.9026864E-17 2.63334E-18 1.04344804E-16
8743.143 8.780158E-17 2.6979734E-18 1.03474855E-16
8748.662 7.373652E-17 2.8835415E-18 1.6325272E-16
8754.182 3.3338032E-17 3.4738484E-18 4.436324E-16
8759.702 -4.1965494E-19 4.394301E-18 8.453597E-16
8765.222 1.1306759E-17 4.904181E-18 1.0929276E-15
8770.741 8.588984E-17 5.564629E-18 1.2862532E-15
8776.262 1.3544245E-16 5.6031225E-18 1.1991704E-15
8781.781 1.2232846E-16 5.093695E-18 9.35677E-16
8787.301 9.880729E-17 4.623283E-18 7.3936685E-16
8792.82 7.1512186E-17 3.863208E-18 4.653813E-16
8798.341 5.974022E-17 3.2880444E-18 2.8328085E-16
8803.86 7.5879164E-17 3.1673635E-18 2.1387968E-16
8809.38 7.84569E-17 2.8081345E-18 1.07863895E-16
8814.9 1.08852436E-16 3.5680812E-18 2.7337017E-16
8820.42 1.2106549E-16 5.0058535E-18 8.0154797E-16
8825.939 5.3877486E-17 5.8775658E-18 1.3020173E-15
8831.46 1.1164579E-17 6.334912E-18 1.5663686E-15
8836.9795 2.0391274E-17 5.981469E-18 1.3938361E-15
8842.499 4.9382438E-17 4.9034952E-18 8.239053E-16
8848.02 8.276727E-17 4.241265E-18 5.045365E-16
8853.539 9.169484E-17 3.6949194E-18 3.0183728E-16
8859.059 6.242952E-17 3.774689E-18 3.661577E-16
8864.578 3.227641E-17 3.833784E-18 4.1585284E-16
8870.099 2.079046E-17 4.0113193E-18 4.0746893E-16
8875.618 5.4042955E-17 4.3516864E-18 5.5059333E-16
8881.138 1.3189435E-16 5.1912846E-18 7.51801E-16
8886.658 1.5689945E-16 5.3860066E-18 7.903479E-16
8892.178 1.1208493E-16 5.511649E-18 8.978645E-16
8897.697 5.458602E-17 5.080754E-18 7.941967E-16
8903.218 2.4229956E-17 4.264332E-18 5.3490655E-16
8908.737 2.7258695E-17 4.6844334E-18 6.698556E-16
8914.257 7.753244E-17 5.568336E-18 9.380515E-16
8919.777 1.4349426E-16 5.820507E-18 9.494911E-16
8925.297 1.2194798E-16 5.758656E-18 9.439671E-16
8930.816 6.8658406E-17 4.9482908E-18 6.8536337E-16
8936.337 2.577777E-17 4.0673298E-18 4.4412055E-16
8941.856 1.1398168E-17 3.8280595E-18 3.9149648E-16
8947.376 5.1044287E-17 4.623351E-18 5.821068E-16
8952.8955 1.1211214E-16 5.399699E-18 7.8502055E-16
8958.416 1.3649011E-16 5.436928E-18 7.6607724E-16
8963.936 8.9066275E-17 5.1732794E-18 7.216201E-16
8969.455 4.3514157E-17 4.334419E-18 4.876581E-16
8974.976 3.1521477E-17 3.3301595E-18 2.225903E-16
8980.495 4.482156E-17 3.428968E-18 2.2856589E-16
8986.015 7.2387204E-17 3.7947953E-18 2.8980454E-16
8991.535 8.5831926E-17 4.3560444E-18 4.3748677E-16
8997.055 6.987563E-17 4.6967576E-18 5.6715325E-16
9002.574 3.319981E-17 4.4144106E-18 5.1971993E-16
9008.095 2.0289177E-17 4.1150358E-18 4.4304887E-16
9013.614 2.838846E-17 3.5651116E-18 2.7939916E-16
9019.134 4.5899872E-17 3.0095972E-18 1.247942E-16
9024.653 4.9242217E-17 3.0099467E-18 1.1996399E-16
9030.174 4.985883E-17 3.221104E-18 1.650618E-16
9035.693 3.182536E-17 3.3544562E-18 2.2127504E-16
9041.213 2.2961483E-17 3.687206E-18 3.171609E-16
9046.733 3.6635316E-17 3.863851E-18 3.462803E-16
9052.253 4.01957E-17 3.7545153E-18 3.1188828E-16
9057.772 4.115161E-17 3.605896E-18 2.7109313E-16
9063.293 3.920448E-17 3.2255E-18 1.7924177E-16
9068.8125 2.8063846E-17 2.9246815E-18 1.2753983E-16
9074.332 2.935765E-17 2.8605661E-18 1.1189721E-16
9079.853 3.945793E-17 2.9197503E-18 1.1122443E-16
9085.372 4.332224E-17 3.0353742E-18 1.3121974E-16
9090.892 5.5090507E-17 3.2502559E-18 1.6388405E-16
9096.411 4.368914E-17 3.3654356E-18 2.0819849E-16
9101.932 2.3727403E-17 3.2656257E-18 2.1270908E-16
9107.451 2.4221463E-17 3.1832997E-18 1.9088769E-16
9112.971 3.7546836E-17 3.066468E-18 1.4332376E-16
9118.491 4.7298895E-17 2.9552219E-18 1.02727944E-16
9124.011 4.116662E-17 2.870362E-18 9.2790024E-17
9129.53 2.79373E-17 2.787075E-18 9.3261934E-17
9135.051 3.1429144E-17 2.818457E-18 9.295291E-17
9140.57 4.0188286E-17 2.9239635E-18 1.0101362E-16
9146.09 4.0669963E-17 3.0603559E-18 1.2767034E-16
9151.61 4.8428397E-17 3.258786E-18 1.5926902E-16
9157.13 4.0771646E-17 3.3057814E-18 1.782731E-16
9162.649 3.0118884E-17 3.2306933E-18 1.7121458E-16
9168.169 4.155028E-17 3.1870289E-18 1.3837795E-16
9173.689 5.035536E-17 3.1367959E-18 1.0870169E-16
9179.209 4.6340772E-17 3.1044277E-18 1.0167857E-16
9184.729 4.198952E-17 3.0997969E-18 1.0010589E-16
9190.249 3.5375653E-17 3.100683E-18 1.03128405E-16
9195.769 3.186098E-17 3.1394716E-18 1.0894416E-16
9201.288 3.3642554E-17 3.2210392E-18 1.154005E-16
9206.809 3.361154E-17 3.320338E-18 1.2747064E-16
9212.328 4.1922175E-17 3.4920038E-18 1.4373538E-16
9217.848 4.3555827E-17 3.623216E-18 1.6142492E-16
9223.368 4.3901738E-17 3.6863056E-18 1.6510873E-16
9228.888 5.2336588E-17 3.679851E-18 1.4870754E-16
9234.407 0.0 3.6441504E-18 1.3577819E-16
